9715,LAWRENCE,VINE,LAWRENCE + VINE,0.60000,0.50000,2012-10-01
9751,LAWRENCE,CUMBERLAND,LAWRENCE + CUMBERLAND,33.70000,75.10000,2012-10-01
17541,CUMBERLAND,BLUE LINE STATION,CUMBERLAND + BLUE LINE STATION,0.00000,437.90000,2012-10-01
9681,LAWRENCE,LONG,LAWRENCE + LONG,3.50000,22.30000,2012-10-01
9680,LAWRENCE,LINDER,LAWRENCE + LINDER,14.90000,11.80000,2012-10-01
9714,LAWRENCE,COURTLAND,LAWRENCE + COURTLAND,5.70000,7.40000,2012-10-01
9685,LAWRENCE,LINDER,LAWRENCE + LINDER,18.20000,12.00000,2012-10-01
9684,LAWRENCE,LONG,LAWRENCE + LONG,30.70000,7.30000,2012-10-01
9687,LAWRENCE,MAJOR,LAWRENCE + MAJOR,15.00000,22.60000,2012-10-01
9686,LAWRENCE,CENTRAL,LAWRENCE + CENTRAL,129.70000,47.60000,2012-10-01
9726,GUNNISON,NEW ENGLAND,GUNNISON + NEW ENGLAND,9.10000,2.30000,2012-10-01
9727,GUNNISON,OAK PARK,GUNNISON + OAK PARK,17.90000,4.80000,2012-10-01
9724,GUNNISON,MONTCLARE,GUNNISON + MONTCLARE,19.70000,3.70000,2012-10-01
9725,GUNNISON,SAYRE/NORDICA,GUNNISON + SAYRE/NORDICA,12.40000,2.70000,2012-10-01
9722,LAWRENCE,OCTAVIA,LAWRENCE + OCTAVIA,7.90000,7.30000,2012-10-01
9723,HARLEM,GUNNISON,HARLEM + GUNNISON,130.30000,106.60000,2012-10-01
9720,LAWRENCE,OLCOTT,LAWRENCE + OLCOTT,21.70000,13.70000,2012-10-01
9721,LAWRENCE,OKETO,LAWRENCE + OKETO,11.50000,10.40000,2012-10-01
17038,JEFFERSON PARK,BLUE LINE STATION/SOUTH B,JEFFERSON PARK + BLUE LINE STATION/SOUTH B,91.30000,2546.30000,2012-10-01
17174,LAWRENCE,MILWAUKEE,LAWRENCE + MILWAUKEE,90.80000,7.50000,2012-10-01
9741,LAWRENCE,OCTAVIA,LAWRENCE + OCTAVIA,4.90000,9.70000,2012-10-01
9728,GUNNISON,RUTHERFORD,GUNNISON + RUTHERFORD,5.10000,1.40000,2012-10-01
9729,GUNNISON,NATOMA,GUNNISON + NATOMA,9.10000,4.00000,2012-10-01
9744,LAWRENCE,ORIOLE,LAWRENCE + ORIOLE,8.60000,11.00000,2012-10-01
9745,LAWRENCE,OVERHILL,LAWRENCE + OVERHILL,11.30000,14.30000,2012-10-01
9746,LAWRENCE,OPAL,LAWRENCE + OPAL,14.10000,21.40000,2012-10-01
9747,LAWRENCE,CANFIELD,LAWRENCE + CANFIELD,8.10000,16.90000,2012-10-01
8570,CUMBERLAND,AINSLIE,CUMBERLAND + AINSLIE,7.20000,20.50000,2012-10-01
8571,CUMBERLAND,AINSLIE,CUMBERLAND + AINSLIE,9.70000,2.30000,2012-10-01
9742,LAWRENCE,OKETO,LAWRENCE + OKETO,12.50000,10.50000,2012-10-01
9743,LAWRENCE,OLCOTT,LAWRENCE + OLCOTT,17.50000,22.60000,2012-10-01
3725,MILWAUKEE,HIGGINS,MILWAUKEE + HIGGINS,189.90000,7.10000,2012-10-01
9748,LAWRENCE,VINE,LAWRENCE + VINE,0.00000,1.60000,2012-10-01
9694,GUNNISON,NAGLE,GUNNISON + NAGLE,37.40000,42.40000,2012-10-01
14143,CUMBERLAND,BLUE LINE STATION,CUMBERLAND + BLUE LINE STATION,214.50000,0.10000,2012-10-01
17064,MILWAUKEE,AINSLIE,MILWAUKEE + AINSLIE,4.00000,121.70000,2012-10-01
8566,CUMBERLAND,FOSTER,CUMBERLAND + FOSTER,46.70000,24.90000,2012-10-01
9692,GUNNISON,MELVINA (west leg),GUNNISON + MELVINA (west leg),2.40000,8.40000,2012-10-01
8565,CUMBERLAND,BERWYN,CUMBERLAND + BERWYN,10.70000,23.50000,2012-10-01
14104,JEFFERSON PARK,BLUE LINE STATION/SOUTH B,JEFFERSON PARK + BLUE LINE STATION/SOUTH B,310.70000,337.80000,2012-10-01
9693,GUNNISON,MOBILE,GUNNISON + MOBILE,1.90000,7.70000,2012-10-01
8564,CUMBERLAND,BERWYN,CUMBERLAND + BERWYN,11.30000,18.80000,2012-10-01
9749,LAWRENCE,PROSPECT,LAWRENCE + PROSPECT,10.30000,4.00000,2012-10-01
9551,GUNNISON,NAGLE,GUNNISON + NAGLE,27.90000,31.10000,2012-10-01
9740,HARLEM,LAWRENCE,HARLEM + LAWRENCE,205.50000,128.30000,2012-10-01
9553,GUNNISON,MELVINA (west leg),GUNNISON + MELVINA (west leg),8.80000,3.90000,2012-10-01
9552,GUNNISON,MOBILE,GUNNISON + MOBILE,5.60000,2.50000,2012-10-01
9555,GUNNISON,AUSTIN,GUNNISON + AUSTIN,5.30000,9.90000,2012-10-01
9554,GUNNISON,MEADE,GUNNISON + MEADE,8.90000,2.40000,2012-10-01
9690,GUNNISON,AUSTIN,GUNNISON + AUSTIN,7.60000,7.80000,2012-10-01
9691,GUNNISON,MEADE,GUNNISON + MEADE,4.70000,13.10000,2012-10-01
15459,59TH STREET,WESTERN,59TH STREET + WESTERN,45.50000,69.40000,2012-10-01
15163,61ST STREET,WOODLAWN,61ST STREET + WOODLAWN,52.10000,14.10000,2012-10-01
15908,59TH STREET,STEWART,59TH STREET + STEWART,12.40000,30.30000,2012-10-01
15909,59TH STREET,PRINCETON,59TH STREET + PRINCETON,29.70000,15.00000,2012-10-01
6529,WELLS,5600 SOUTH,WELLS + 5600 SOUTH,5.90000,7.80000,2012-10-01
12977,59TH STREET,WOLCOTT,59TH STREET + WOLCOTT,27.40000,12.80000,2012-10-01
15511,61ST STREET,KING DRIVE,61ST STREET + KING DRIVE,128.60000,43.00000,2012-10-01
13089,59TH STREET,PULASKI,59TH STREET + PULASKI,29.80000,100.40000,2012-10-01
13088,59TH STREET,SPRINGFIELD,59TH STREET + SPRINGFIELD,8.70000,9.90000,2012-10-01
13085,59TH STREET,CENTRAL PARK,59TH STREET + CENTRAL PARK,20.00000,5.50000,2012-10-01
13084,59TH STREET,ST. LOUIS,59TH STREET + ST. LOUIS,35.70000,12.70000,2012-10-01
13087,59TH STREET,HAMLIN,59TH STREET + HAMLIN,21.20000,6.90000,2012-10-01
13086,59TH STREET,LAWNDALE,59TH STREET + LAWNDALE,35.20000,11.20000,2012-10-01
13081,59TH STREET,KEDZIE,59TH STREET + KEDZIE,49.10000,80.90000,2012-10-01
13080,59TH STREET,ALBANY,59TH STREET + ALBANY,10.10000,11.60000,2012-10-01
13083,59TH STREET,HOMAN,59TH STREET + HOMAN,17.70000,11.80000,2012-10-01
13082,59TH STREET,SPAULDING,59TH STREET + SPAULDING,19.70000,9.90000,2012-10-01
13007,61ST STREET,EBERHART,61ST STREET + EBERHART,12.30000,25.40000,2012-10-01
13001,61ST STREET,MICHIGAN,61ST STREET + MICHIGAN,26.90000,41.20000,2012-10-01
13000,61ST STREET,WABASH,61ST STREET + WABASH,19.00000,17.80000,2012-10-01
13003,61ST STREET,PRAIRIE,61ST STREET + PRAIRIE,39.70000,50.30000,2012-10-01
10589,GARFIELD,RED LINE STATION,GARFIELD + RED LINE STATION,1926.80000,1253.30000,2012-10-01
13008,61ST STREET,ST. LAWRENCE,61ST STREET + ST. LAWRENCE,14.20000,35.90000,2012-10-01
13094,59TH STREET,KILBOURN,59TH STREET + KILBOURN,4.00000,8.00000,2012-10-01
13092,59TH STREET,KILDARE,59TH STREET + KILDARE,12.50000,4.90000,2012-10-01
13093,59TH STREET,KOSTNER,59TH STREET + KOSTNER,12.90000,11.10000,2012-10-01
13090,59TH STREET,KARLOV,59TH STREET + KARLOV,24.10000,4.80000,2012-10-01
13091,59TH STREET,KEELER,59TH STREET + KEELER,14.40000,6.00000,2012-10-01
13016,61ST STREET,UNIVERSITY,61ST STREET + UNIVERSITY,2.50000,22.20000,2012-10-01
13014,61ST STREET,ELLIS,61ST STREET + ELLIS,4.40000,22.80000,2012-10-01
13013,61ST STREET,INGLESIDE,61ST STREET + INGLESIDE,6.20000,19.90000,2012-10-01
13010,61ST STREET,LANGLEY,61ST STREET + LANGLEY,9.30000,40.10000,2012-10-01
15858,WENTWORTH,57TH STREET,WENTWORTH + 57TH STREET,6.40000,10.70000,2012-10-01
13019,61ST STREET,KENWOOD,61ST STREET + KENWOOD,2.30000,16.80000,2012-10-01
15460,59TH STREET,WESTERN,59TH STREET + WESTERN,96.40000,35.80000,2012-10-01
15697,61ST STREET,COTTAGE GROVE,61ST STREET + COTTAGE GROVE,21.30000,98.00000,2012-10-01
12987,59TH STREET,PEORIA,59TH STREET + PEORIA,51.80000,52.60000,2012-10-01
12986,59TH STREET,MORGAN,59TH STREET + MORGAN,27.20000,19.40000,2012-10-01
12985,59TH STREET,ABERDEEN,59TH STREET + ABERDEEN,48.30000,53.70000,2012-10-01
12984,59TH STREET,RACINE,59TH STREET + RACINE,36.60000,22.70000,2012-10-01
12983,59TH STREET,THROOP,59TH STREET + THROOP,49.50000,34.90000,2012-10-01
12982,59TH STREET,LOOMIS,59TH STREET + LOOMIS,15.60000,16.40000,2012-10-01
12981,59TH STREET,LAFLIN,59TH STREET + LAFLIN,18.60000,9.80000,2012-10-01
12980,59TH STREET,ASHLAND,59TH STREET + ASHLAND,66.40000,32.10000,2012-10-01
6459,WENTWORTH,57TH PLACE,WENTWORTH + 57TH PLACE,9.30000,6.00000,2012-10-01
12989,59TH STREET,UNION,59TH STREET + UNION,12.20000,6.60000,2012-10-01
12988,59TH STREET,HALSTED,59TH STREET + HALSTED,28.50000,26.90000,2012-10-01
13023,DORCHESTER,60TH STREET,DORCHESTER + 60TH STREET,11.70000,0.60000,2012-10-01
13022,60TH STREET,STONY ISLAND,60TH STREET + STONY ISLAND,114.00000,176.60000,2012-10-01
13021,DORCHESTER,60TH STREET,DORCHESTER + 60TH STREET,1.60000,6.70000,2012-10-01
13020,DORCHESTER,61ST STREET,DORCHESTER + 61ST STREET,3.30000,26.10000,2012-10-01
17533,59TH STREET,HOYNE,59TH STREET + HOYNE,4.00000,12.60000,2012-10-01
13025,61ST STREET,KENWOOD,61ST STREET + KENWOOD,24.50000,6.70000,2012-10-01
13024,DORCHESTER,61ST STREET,DORCHESTER + 61ST STREET,30.10000,5.10000,2012-10-01
17626,61ST STREET,WOODLAWN,61ST STREET + WOODLAWN,8.00000,23.30000,2012-10-01
15487,61ST STREET,KING DRIVE,61ST STREET + KING DRIVE,41.80000,58.60000,2012-10-01
14120,MIDWAY TERMINAL,ORANGE LINE STATION,MIDWAY TERMINAL + ORANGE LINE STATION,360.00000,344.90000,2012-10-01
12990,59TH STREET,WALLACE,59TH STREET + WALLACE,10.60000,7.40000,2012-10-01
12991,59TH STREET,NORMAL,59TH STREET + NORMAL,5.00000,5.60000,2012-10-01
12992,59TH STREET,PRINCETON,59TH STREET + PRINCETON,8.60000,9.50000,2012-10-01
12993,59TH STREET,WELLS,59TH STREET + WELLS,4.70000,9.60000,2012-10-01
12994,59TH STREET,WENTWORTH,59TH STREET + WENTWORTH,3.60000,4.30000,2012-10-01
12995,59TH STREET,LASALLE,59TH STREET + LASALLE,2.00000,4.20000,2012-10-01
12996,59TH STREET,PERRY,59TH STREET + PERRY,17.40000,31.70000,2012-10-01
12997,59TH STREET,STATE,59TH STREET + STATE,23.40000,38.30000,2012-10-01
13034,61ST STREET,LANGLEY,61ST STREET + LANGLEY,43.70000,14.10000,2012-10-01
13036,61ST STREET,ST. LAWRENCE,61ST STREET + ST. LAWRENCE,43.40000,17.90000,2012-10-01
13037,61ST STREET,EBERHART,61ST STREET + EBERHART,30.10000,16.60000,2012-10-01
13030,61ST STREET,ELLIS,61ST STREET + ELLIS,39.10000,8.10000,2012-10-01
13031,61ST STREET,INGLESIDE,61ST STREET + INGLESIDE,15.80000,4.30000,2012-10-01
13033,61ST STREET,COTTAGE GROVE,61ST STREET + COTTAGE GROVE,121.60000,27.00000,2012-10-01
12969,59TH STREET,CALIFORNIA,59TH STREET + CALIFORNIA,43.50000,43.70000,2012-10-01
12968,59TH STREET,FRANCISCO,59TH STREET + FRANCISCO,4.00000,14.90000,2012-10-01
6530,WELLS,57TH STREET,WELLS + 57TH STREET,18.80000,28.90000,2012-10-01
6531,WELLS,58TH STREET,WELLS + 58TH STREET,11.50000,30.60000,2012-10-01
12965,59TH STREET,KEDZIE,59TH STREET + KEDZIE,87.70000,61.30000,2012-10-01
12964,59TH STREET,SPAULDING,59TH STREET + SPAULDING,6.80000,11.60000,2012-10-01
12966,59TH STREET,ALBANY,59TH STREET + ALBANY,14.40000,11.10000,2012-10-01
12961,59TH STREET,CENTRAL PARK,59TH STREET + CENTRAL PARK,10.10000,24.10000,2012-10-01
12960,59TH STREET,LAWNDALE,59TH STREET + LAWNDALE,13.70000,50.70000,2012-10-01
12963,59TH STREET,HOMAN,59TH STREET + HOMAN,11.20000,14.90000,2012-10-01
12962,59TH STREET,ST. LOUIS,59TH STREET + ST. LOUIS,7.10000,36.90000,2012-10-01
13049,59TH STREET,LASALLE,59TH STREET + LASALLE,6.10000,3.40000,2012-10-01
13048,59TH STREET,PERRY,59TH STREET + PERRY,9.30000,3.10000,2012-10-01
13041,61ST STREET,PRAIRIE,61ST STREET + PRAIRIE,20.80000,9.70000,2012-10-01
13043,60TH STREET,INDIANA,60TH STREET + INDIANA,52.90000,37.20000,2012-10-01
13042,61ST STREET,INDIANA,61ST STREET + INDIANA,40.00000,64.20000,2012-10-01
13045,60TH STREET,WABASH,60TH STREET + WABASH,16.50000,19.70000,2012-10-01
13047,59TH STREET,STATE,59TH STREET + STATE,79.60000,21.60000,2012-10-01
13046,60TH STREET,STATE,60TH STREET + STATE,13.40000,8.80000,2012-10-01
2426,STATE,60TH STREET,STATE + 60TH STREET,30.70000,51.30000,2012-10-01
12978,59TH STREET,WOOD,59TH STREET + WOOD,18.40000,14.90000,2012-10-01
12979,59TH STREET,PAULINA,59TH STREET + PAULINA,163.80000,79.90000,2012-10-01
12976,59TH STREET,DAMEN,59TH STREET + DAMEN,28.80000,18.20000,2012-10-01
6528,WELLS,GARFIELD (south leg),WELLS + GARFIELD (south leg),103.80000,30.30000,2012-10-01
12974,59TH STREET,OAKLEY,59TH STREET + OAKLEY,6.40000,6.00000,2012-10-01
12975,59TH STREET,HOYNE,59TH STREET + HOYNE,39.10000,16.80000,2012-10-01
12972,59TH STREET,CAMPBELL,59TH STREET + CAMPBELL,17.90000,20.70000,2012-10-01
12970,59TH STREET,WASHTENAW,59TH STREET + WASHTENAW,14.30000,18.50000,2012-10-01
12971,59TH STREET,ROCKWELL,59TH STREET + ROCKWELL,34.50000,28.60000,2012-10-01
13058,59TH STREET,HALSTED,59TH STREET + HALSTED,78.20000,69.30000,2012-10-01
13059,59TH STREET,PEORIA,59TH STREET + PEORIA,14.30000,29.40000,2012-10-01
13079,59TH STREET,SACRAMENTO,59TH STREET + SACRAMENTO,28.00000,29.10000,2012-10-01
13053,59TH STREET,WELLS,59TH STREET + WELLS,1.30000,5.00000,2012-10-01
13050,59TH STREET,WENTWORTH,59TH STREET + WENTWORTH,10.00000,2.80000,2012-10-01
13056,59TH STREET,WALLACE,59TH STREET + WALLACE,2.90000,13.20000,2012-10-01
13057,59TH STREET,UNION,59TH STREET + UNION,12.30000,18.20000,2012-10-01
13054,59TH STREET,STEWART,59TH STREET + STEWART,1.70000,3.10000,2012-10-01
13055,59TH STREET,NORMAL,59TH STREET + NORMAL,9.60000,14.80000,2012-10-01
15260,59TH STREET,SACRAMENTO,59TH STREET + SACRAMENTO,32.50000,36.40000,2012-10-01
13067,59TH STREET,PAULINA,59TH STREET + PAULINA,30.70000,38.90000,2012-10-01
13066,59TH STREET,ASHLAND,59TH STREET + ASHLAND,111.30000,195.30000,2012-10-01
13065,59TH STREET,LAFLIN,59TH STREET + LAFLIN,7.90000,24.70000,2012-10-01
13064,59TH STREET,LOOMIS,59TH STREET + LOOMIS,7.90000,19.00000,2012-10-01
13063,59TH STREET,THROOP,59TH STREET + THROOP,22.70000,29.00000,2012-10-01
13062,59TH STREET,RACINE,59TH STREET + RACINE,37.00000,84.40000,2012-10-01
13061,59TH STREET,ABERDEEN,59TH STREET + ABERDEEN,16.30000,31.60000,2012-10-01
13060,59TH STREET,MORGAN,59TH STREET + MORGAN,45.90000,69.00000,2012-10-01
13069,59TH STREET,WOLCOTT,59TH STREET + WOLCOTT,15.30000,38.60000,2012-10-01
13068,59TH STREET,WOOD,59TH STREET + WOOD,13.70000,41.00000,2012-10-01
12954,59TH STREET,KILDARE,59TH STREET + KILDARE,20.00000,20.50000,2012-10-01
12955,59TH STREET,KEELER,59TH STREET + KEELER,15.10000,19.60000,2012-10-01
12956,59TH STREET,KARLOV,59TH STREET + KARLOV,6.30000,15.50000,2012-10-01
12957,59TH STREET,PULASKI,59TH STREET + PULASKI,117.30000,45.20000,2012-10-01
12952,59TH STREET,KILBOURN,59TH STREET + KILBOURN,9.00000,3.10000,2012-10-01
12953,59TH STREET,KOSTNER,59TH STREET + KOSTNER,33.00000,14.20000,2012-10-01
12958,59TH STREET,SPRINGFIELD,59TH STREET + SPRINGFIELD,11.80000,9.40000,2012-10-01
12959,59TH STREET,HAMLIN,59TH STREET + HAMLIN,11.90000,25.30000,2012-10-01
13070,59TH STREET,DAMEN,59TH STREET + DAMEN,16.90000,53.10000,2012-10-01
13072,59TH STREET,OAKLEY,59TH STREET + OAKLEY,1.70000,23.70000,2012-10-01
13074,59TH STREET,CAMPBELL,59TH STREET + CAMPBELL,8.30000,20.30000,2012-10-01
13075,59TH STREET,ROCKWELL,59TH STREET + ROCKWELL,21.70000,42.80000,2012-10-01
13076,59TH STREET,WASHTENAW,59TH STREET + WASHTENAW,17.50000,17.60000,2012-10-01
13077,59TH STREET,CALIFORNIA,59TH STREET + CALIFORNIA,36.80000,48.40000,2012-10-01
13078,59TH STREET,FRANCISCO,59TH STREET + FRANCISCO,15.10000,6.90000,2012-10-01
6461,WENTWORTH,5556 SOUTH,WENTWORTH + 5556 SOUTH,130.60000,196.60000,2012-10-01
10518,55TH STREET,ARTESIAN,55TH STREET + ARTESIAN,9.90000,16.40000,2012-10-01
10519,55TH STREET,WESTERN AVENUE,55TH STREET + WESTERN AVENUE,329.30000,122.30000,2012-10-01
10512,55TH STREET,ALBANY,55TH STREET + ALBANY,23.70000,13.40000,2012-10-01
10513,55TH STREET,SACRAMENTO,55TH STREET + SACRAMENTO,25.80000,25.00000,2012-10-01
10510,55TH STREET,SPAULDING,55TH STREET + SPAULDING,34.20000,50.90000,2012-10-01
10511,55TH STREET,KEDZIE,55TH STREET + KEDZIE,249.60000,82.60000,2012-10-01
10516,55TH STREET,WASHTENAW,55TH STREET + WASHTENAW,17.60000,42.00000,2012-10-01
10517,55TH STREET,ROCKWELL,55TH STREET + ROCKWELL,41.10000,37.90000,2012-10-01
10514,55TH STREET,FRANCISCO,55TH STREET + FRANCISCO,12.70000,41.80000,2012-10-01
10515,55TH STREET,CALIFORNIA,55TH STREET + CALIFORNIA,164.30000,103.40000,2012-10-01
10568,55TH STREET,BLACKSTONE,55TH STREET + BLACKSTONE,76.90000,14.90000,2012-10-01
15366,55TH STREET,KOSTNER,55TH STREET + KOSTNER,17.70000,27.30000,2012-10-01
10581,GARFIELD,KING DRIVE,GARFIELD + KING DRIVE,280.20000,142.90000,2012-10-01
10580,MORGAN DRIVE,RUSSELL DRIVE,MORGAN DRIVE + RUSSELL DRIVE,1.70000,7.30000,2012-10-01
10583,GARFIELD,INDIANA,GARFIELD + INDIANA,57.00000,49.30000,2012-10-01
10582,GARFIELD,GREEN LINE STATION,GARFIELD + GREEN LINE STATION,413.80000,414.90000,2012-10-01
10587,GARFIELD,FEDERAL,GARFIELD + FEDERAL,7.70000,24.10000,2012-10-01
10586,GARFIELD,STATE,GARFIELD + STATE,249.00000,99.70000,2012-10-01
10589,GARFIELD,RED LINE STATION,GARFIELD + RED LINE STATION,1926.80000,1253.30000,2012-10-01
10527,GARFIELD,PAULINA,GARFIELD + PAULINA,49.30000,58.20000,2012-10-01
10526,GARFIELD,WOOD,GARFIELD + WOOD,177.70000,48.80000,2012-10-01
10525,GARFIELD,WOLCOTT,GARFIELD + WOLCOTT,120.60000,50.00000,2012-10-01
10524,GARFIELD,DAMEN,GARFIELD + DAMEN,365.50000,96.70000,2012-10-01
10523,GARFIELD,HOYNE,GARFIELD + HOYNE,70.30000,49.80000,2012-10-01
10522,GARFIELD,HAMILTON,GARFIELD + HAMILTON,26.40000,15.50000,2012-10-01
10521,GARFIELD,OAKLEY,GARFIELD + OAKLEY,35.30000,7.40000,2012-10-01
10520,GARFIELD,WESTERN BOULEVARD,GARFIELD + WESTERN BOULEVARD,50.20000,4.50000,2012-10-01
10529,GARFIELD,LAFLIN,GARFIELD + LAFLIN,84.10000,29.90000,2012-10-01
10528,GARFIELD,ASHLAND,GARFIELD + ASHLAND,602.70000,231.40000,2012-10-01
15753,55TH STREET,UNIVERSITY,55TH STREET + UNIVERSITY,119.30000,40.30000,2012-10-01
15752,55TH STREET,WOODLAWN,55TH STREET + WOODLAWN,59.30000,127.50000,2012-10-01
10612,55TH STREET,ARTESIAN,55TH STREET + ARTESIAN,16.90000,23.40000,2012-10-01
15193,55TH STREET,ELLIS,55TH STREET + ELLIS,53.50000,227.00000,2012-10-01
10592,GARFIELD,NORMAL,GARFIELD + NORMAL,17.40000,15.50000,2012-10-01
10593,GARFIELD,LOWE,GARFIELD + LOWE,47.60000,121.00000,2012-10-01
10613,55TH STREET,ROCKWELL,55TH STREET + ROCKWELL,42.20000,56.80000,2012-10-01
10591,GARFIELD,PRINCETON,GARFIELD + PRINCETON,136.70000,40.40000,2012-10-01
10596,GARFIELD,PEORIA,GARFIELD + PEORIA,42.30000,116.90000,2012-10-01
10597,GARFIELD,MORGAN,GARFIELD + MORGAN,53.20000,129.80000,2012-10-01
10594,GARFIELD,UNION,GARFIELD + UNION,25.70000,69.20000,2012-10-01
10595,GARFIELD,HALSTED,GARFIELD + HALSTED,290.90000,389.70000,2012-10-01
10619,55TH STREET,KEDZIE,55TH STREET + KEDZIE,111.10000,170.50000,2012-10-01
10618,55TH STREET,ALBANY,55TH STREET + ALBANY,21.50000,115.20000,2012-10-01
10598,GARFIELD,ABERDEEN,GARFIELD + ABERDEEN,57.60000,173.70000,2012-10-01
10599,GARFIELD,RACINE,GARFIELD + RACINE,104.30000,197.00000,2012-10-01
10530,GARFIELD,LOOMIS,GARFIELD + LOOMIS,151.00000,44.90000,2012-10-01
10531,GARFIELD,THROOP,GARFIELD + THROOP,53.90000,39.80000,2012-10-01
10532,GARFIELD,RACINE,GARFIELD + RACINE,259.70000,112.90000,2012-10-01
10533,GARFIELD,ABERDEEN,GARFIELD + ABERDEEN,83.40000,48.60000,2012-10-01
10534,GARFIELD,MORGAN,GARFIELD + MORGAN,108.80000,45.70000,2012-10-01
10535,GARFIELD,PEORIA,GARFIELD + PEORIA,55.70000,131.30000,2012-10-01
10536,GARFIELD,HALSTED,GARFIELD + HALSTED,362.20000,155.80000,2012-10-01
10537,GARFIELD,UNION,GARFIELD + UNION,47.00000,33.00000,2012-10-01
10538,GARFIELD,LOWE,GARFIELD + LOWE,82.10000,69.40000,2012-10-01
10539,GARFIELD,NORMAL,GARFIELD + NORMAL,17.00000,11.20000,2012-10-01
16097,GARFIELD,LASALLE,GARFIELD + LASALLE,158.70000,150.50000,2012-10-01
10614,55TH STREET,WASHTENAW,55TH STREET + WASHTENAW,37.60000,56.30000,2012-10-01
10611,55TH STREET,WESTERN AVENUE,55TH STREET + WESTERN AVENUE,103.00000,305.40000,2012-10-01
10610,GARFIELD,OAKLEY,GARFIELD + OAKLEY,24.20000,103.50000,2012-10-01
10602,GARFIELD,LAFLIN,GARFIELD + LAFLIN,74.30000,318.10000,2012-10-01
10603,GARFIELD,ASHLAND,GARFIELD + ASHLAND,250.00000,369.30000,2012-10-01
10600,GARFIELD,THROOP,GARFIELD + THROOP,24.70000,104.00000,2012-10-01
10601,GARFIELD,LOOMIS,GARFIELD + LOOMIS,38.00000,160.00000,2012-10-01
10606,GARFIELD,WOLCOTT,GARFIELD + WOLCOTT,43.00000,275.60000,2012-10-01
10607,GARFIELD,DAMEN,GARFIELD + DAMEN,111.10000,226.00000,2012-10-01
10604,GARFIELD,PAULINA,GARFIELD + PAULINA,24.30000,123.50000,2012-10-01
10605,GARFIELD,WOOD,GARFIELD + WOOD,61.10000,208.40000,2012-10-01
10615,55TH STREET,CALIFORNIA,55TH STREET + CALIFORNIA,110.00000,129.40000,2012-10-01
10608,GARFIELD,HOYNE,GARFIELD + HOYNE,21.10000,77.80000,2012-10-01
10609,GARFIELD,HAMILTON,GARFIELD + HAMILTON,7.10000,22.30000,2012-10-01
1654,S HYDE PARK,55TH STREET,S HYDE PARK + 55TH STREET,140.60000,879.30000,2012-10-01
1655,S HYDE PARK,56TH STREET,S HYDE PARK + 56TH STREET,45.80000,443.90000,2012-10-01
17030,55TH STREET,KILPATRICK,55TH STREET + KILPATRICK,1.10000,23.20000,2012-10-01
17033,GARFIELD,PRINCETON,GARFIELD + PRINCETON,27.90000,135.90000,2012-10-01
10617,55TH STREET,SACRAMENTO,55TH STREET + SACRAMENTO,21.40000,32.40000,2012-10-01
17236,55TH STREET,CENTRAL PARK,55TH STREET + CENTRAL PARK,12.70000,12.10000,2012-10-01
10616,55TH STREET,FRANCISCO,55TH STREET + FRANCISCO,24.10000,25.90000,2012-10-01
14122,MIDWAY TERMINAL,ORANGE LINE STATION,MIDWAY TERMINAL + ORANGE LINE STATION,432.70000,363.00000,2012-10-01
10545,GARFIELD,WABASH,GARFIELD + WABASH,54.70000,108.90000,2012-10-01
10544,GARFIELD,STATE,GARFIELD + STATE,118.10000,228.20000,2012-10-01
10547,GARFIELD,INDIANA,GARFIELD + INDIANA,28.80000,79.80000,2012-10-01
10543,GARFIELD,FEDERAL,GARFIELD + FEDERAL,9.30000,34.00000,2012-10-01
10549,GARFIELD,KING DRIVE,GARFIELD + KING DRIVE,148.40000,283.30000,2012-10-01
10548,GARFIELD,GREEN LINE STATION,GARFIELD + GREEN LINE STATION,278.50000,225.70000,2012-10-01
10633,55TH STREET,4600 WEST RR CROSSING,55TH STREET + 4600 WEST RR CROSSING,2.70000,6.20000,2012-10-01
10632,55TH STREET,KILBOURN,55TH STREET + KILBOURN,14.20000,13.80000,2012-10-01
10557,55TH STREET,UNIVERSITY,55TH STREET + UNIVERSITY,22.30000,137.10000,2012-10-01
10552,55TH STREET,COTTAGE GROVE,55TH STREET + COTTAGE GROVE,132.80000,391.10000,2012-10-01
10553,55TH STREET,DREXEL,55TH STREET + DREXEL,11.40000,66.70000,2012-10-01
10550,MORGAN DRIVE,RUSSELL DRIVE,MORGAN DRIVE + RUSSELL DRIVE,1.70000,4.20000,2012-10-01
10551,PAYNE DRIVE,55TH STREET,PAYNE DRIVE + 55TH STREET,2.90000,75.10000,2012-10-01
10559,55TH STREET,KIMBARK,55TH STREET + KIMBARK,12.50000,76.90000,2012-10-01
10628,55TH STREET,KARLOV,55TH STREET + KARLOV,8.40000,5.10000,2012-10-01
10629,55TH STREET,KEELER,55TH STREET + KEELER,10.70000,22.70000,2012-10-01
10621,55TH STREET,HOMAN,55TH STREET + HOMAN,16.90000,19.80000,2012-10-01
10622,55TH STREET,ST. LOUIS,55TH STREET + ST. LOUIS,38.00000,118.10000,2012-10-01
10624,55TH STREET,LAWNDALE,55TH STREET + LAWNDALE,24.80000,18.60000,2012-10-01
10625,55TH STREET,HAMLIN,55TH STREET + HAMLIN,9.10000,12.00000,2012-10-01
10626,55TH STREET,SPRINGFIELD,55TH STREET + SPRINGFIELD,7.40000,84.40000,2012-10-01
